objectID,FrameDetected,wrongRate,RateHigherThan80%Frame,
E:\updatebackground\10daysResult.csv.xlsx,,,,
E:\updatebackground\objectoutput2022-4-25-10-0-0.csv,,,,
24526,47,0,0,1
24530,278,0.186567,0,0.00526316
24541,6,0,0,1
24542,29,0.0344828,0,0.0344828
24547,50,0.153846,0,0.111111
24551,12,0.5,0,0.333333
24557,35,0.0857143,0,0.0384615
24558,23,0,0,1
24561,39,0.0769231,0,0.030303
24565,68,0.0461538,0,0.0163934
24569,57,0.307692,0,0.125
24572,29,0.0769231,0,0.0454545
24576,43,0.0238095,0,0.0238095
24578,56,0.833333,0,0.142857
24579,36,0,0,1
24586,37,0.333333,0,0.3
24595,41,0,0,1
24601,27,0,0,1
24602,53,0.571429,0,0.454545
24610,9,0.111111,0,0.111111
24618,60,0,0,1
24620,27,0.0384615,0,0.0384615
24624,36,0.125,0,0.0645161
24630,23,0,0,1
24631,35,0,0,1
24638,19,0,0,1
24639,82,0.5,0,0.097561
24640,71,0.0428571,0,0.0163934
24648,7,1,2,1
24650,23,0,0,1
24661,22,0,0,1
24663,9,0,0,1
24669,28,0,0,1
24670,37,0,0,1
24674,8,0,0,1
24677,15,0,0,1
24680,9,0,0,1
24682,61,0.0166667,0,0.0166667
24687,31,0.0357143,0,0.0357143
24689,16,0.0625,0,0.0625
24697,24,0.333333,0,0.125
24701,53,0,0,1
24706,62,0.666667,0,0.583333
24707,31,0,0,1
24713,31,0.0333333,0,0.0333333
24714,51,0.285714,0,0.0909091
24717,31,0.5,0,0.241379
24723,7,0,0,1
24725,49,0.122449,0,0.0243902
24730,49,0,0,1
24732,19,0,0,1
24737,51,0,0,1
24738,35,0,0,1
24747,8,0,0,1
24748,6,0,0,1
24749,27,0,0,1
24753,20,0.1,0,0.0526316
24755,61,0.0163934,0,0.0163934
24758,6,0,0,1
24761,26,0,0,1
24769,28,0.0357143,0,0.0357143
24774,26,0.0384615,0,0.0384615
24775,25,0.1,0,0.1
24777,37,0.285714,0,0.0810811
24789,38,0.131579,0,0.0454545
24798,39,0,0,1
24820,58,0.454545,0,0.428571
24821,7,0.571429,0,0.571429
24823,32,0,0,1
24829,7,1,2,1
24831,32,0,0,1
24835,23,0.333333,0,0.3
24837,47,0,0,1
24838,14,0,0,1
24853,24,0,0,1
24858,45,0.0227273,0,0.0227273
24859,52,0,0,1
24862,39,0.0512821,0,0.0263158
24871,29,0,0,1
24873,49,0.428571,0,0.102041
24877,59,0.5,0,0.444444
24885,27,0.333333,0,0.333333
24886,44,0,0,1
24887,37,0.027027,0,0.027027
24890,53,0.25,0,0.142857
24897,25,0,0,1
24904,23,0.0869565,0,0.047619
24907,59,0,0,1
24910,118,0,0,1
24916,11,0,0,1
24918,32,0,0,1
24919,29,0,0,1
24923,6,0,0,1
24930,30,0,0,1
24941,41,0,0,1
24943,28,0,0,1
24950,36,0,0,1
24951,44,0,0,1
24956,50,0,0,1
24961,27,0,0,1
24963,27,0,0,1
24965,48,0,0,1
24977,29,0,0,1
24984,37,0,0,1
24985,7,0,0,1
24986,29,0,0,1
24992,38,0,0,1
24996,6,0.666667,0,0.666667
25002,6,0.833333,0,0.833333
25006,6,0.333333,0,0.333333
25008,45,0,0,1
25016,45,0,0,1
25019,45,0,0,1
25021,46,0,0,1
25027,41,0,0,1
25028,53,0,0,1
25029,119,0,0,1
25031,164,0.333333,0,0.0191083
25038,52,0.305556,0,0.0384615
25043,8,0.875,0,0.833333
25045,10,0.8,0,0.666667
25049,9,0.888889,0,0.833333
25053,9,0.333333,0,0.25
25054,55,0,0,1
25059,9,0,0,1
25060,35,0,0,1
25066,40,0,0,1
25071,52,0,0,1
25072,22,0.285714,0,0.181818
25078,38,0,0,1
25083,45,0,0,1
25084,8,1,3,1
25085,72,0.111111,0,0.015625
25086,64,0.923077,4,0.35
25094,31,0,0,1
25102,22,0,0,1
25119,44,0,0,1
25126,40,0,0,1
25131,37,0,0,1
25136,34,0,0,1
25139,38,0,0,1
25141,29,0,0,1
25146,11,0,0,1
25149,26,0,0,1
25150,11,0,0,1
25152,7,0,0,1
25156,8,0,0,1
25159,29,0,0,1
25165,27,0,0,1
25172,43,0,0,1
25174,44,0,0,1
25175,39,0,0,1
25180,26,0,0,1
25184,29,0,0,1
25193,46,0,0,1
25197,26,0,0,1
25202,26,0,0,1
25208,38,0,0,1
25211,48,0,0,1
25212,27,0,0,1
25225,21,0,0,1
25230,7,0,0,1
25232,58,0,0,1
25235,34,0,0,1
25240,20,0,0,1
25250,36,0,0,1
25252,23,0,0,1
25257,51,0,0,1
25272,43,0,0,1
25271,52,0,0,1
25273,32,0.125,0,0.0714286
25276,54,0.0555556,0,0.0192308
25281,64,0.046875,0,0.0166667
25287,23,0,0,1
25293,57,0,0,1
25300,15,0,0,1
25308,15,0,0,1
25332,24,0,0,1
25338,50,0,0,1
25339,16,0,0,1
25340,9,1,4,1
25343,43,0.409091,0,0.1875
25344,42,0,0,1
25351,6,0,0,1
25354,26,0,0,1
25355,52,0.0392157,0,0.02
25359,8,0,0,1
25360,32,0,0,1
25362,68,0,0,1
25367,11,0,0,1
25368,6,0,0,1
25371,42,0,0,1
25375,36,0,0,1
25382,29,0,0,1
25394,9,0,0,1
25395,170,0.619048,0,0.0434783
25397,36,0,0,1
25403,8,1,3,1
25406,6,1,1,1
25414,24,0.375,0,0.375
25421,38,0,0,1
25428,39,0,0,1
25429,27,0,0,1
25430,50,0,0,1
25431,35,0,0,1
25433,8,0,0,1
25435,25,0,0,1
25442,37,0,0,1
25446,50,0,0,1
25453,7,0.428571,0,0.428571
25454,47,0,0,1
25458,33,0,0,1
25460,40,0,0,1
25461,7,0,0,1
25468,35,0,0,1
25474,20,0,0,1
25476,97,0,0,1
25480,6,0.833333,0,0.833333
25484,40,0,0,1
25489,37,0,0,1
25492,60,0,0,1
25498,50,0,0,1
25504,26,0,0,1
25510,23,0,0,1
25516,29,0,0,1
25517,23,0,0,1
25520,29,0,0,1
25524,9,0,0,1
25528,27,0,0,1
25534,46,0,0,1
25538,48,0,0,1
25541,7,0,0,1
25544,26,0,0,1
25546,7,0.857143,0,0.833333
25548,6,0.833333,0,0.833333
25550,49,0.142857,0,0.0232558
25552,38,0,0,1
25561,41,0,0,1
25563,35,0,0,1
25565,7,0.428571,0,0.428571
25567,45,0,0,1
25568,50,0,0,1
25572,28,0,0,1
25578,33,0,0,1
25582,10,0,0,1
25583,29,0,0,1
25593,9,0,0,1
25594,82,0.0285714,0,0.0285714
25599,26,0,0,1
25600,43,0,0,1
25605,7,0.714286,0,0.666667
25608,8,0.714286,0,0.666667
25607,9,0.111111,0,0.111111
25609,50,0,0,1
25610,62,0.285714,0,0.285714
25615,47,0,0,1
25619,7,0,0,1
25620,43,0,0,1
25625,25,0,0,1
25631,21,0,0,1
25634,37,0,0,1
25637,9,0,0,1
25641,42,0,0,1
25646,14,0,0,1
25649,27,0,0,1
25650,7,0,0,1
25653,16,0,0,1
25658,30,0,0,1
25666,35,0,0,1
25671,46,0,0,1
25675,14,0,0,1
25676,28,0,0,1
25681,31,0,0,1
25685,26,0,0,1
25691,27,0,0,1
25699,38,0,0,1
25703,36,0,0,1
25707,26,0,0,1
25714,26,0,0,1
25719,61,0,0,1
25727,12,0.0833333,0,0.0833333
25729,36,0,0,1
25730,49,0,0,1
25731,49,0,0,1
25732,8,0.25,0,0.25
25734,55,0,0,1
25737,26,0,0,1
25741,51,0,0,1
25749,45,0,0,1
25756,10,0,0,1
25758,28,0,0,1
25762,27,0,0,1
25769,37,0,0,1
25773,59,0.0338983,0,0.0178571
25774,43,0,0,1
25782,31,0,0,1
25785,46,0,0,1
25787,26,0,0,1
25788,41,0,0,1
25791,35,0,0,1
25810,30,0,0,1
25815,39,0,0,1
25820,19,0,0,1
25826,35,0,0,1
25827,33,0,0,1
25833,30,0,0,1
25837,54,0,0,1
25844,46,0,0,1
25850,57,0,0,1
25857,74,0,0,1
25868,17,0,0,1
25869,23,0,0,1
25874,46,0.0217391,0,0.0217391
25881,29,0,0,1
25888,40,0,0,1
25889,136,0.333333,0,0.0298507
25892,49,0,0,1
25897,33,0,0,1
25898,33,0,0,1
25913,29,0,0,1
25921,50,0,0,1
25923,21,0,0,1
25929,8,0,0,1
25931,23,0,0,1
25933,39,0,0,1
25937,52,0,0,1
25941,10,0.3,0,0.222222
25945,6,0.166667,0,0.166667
25946,40,0,0,1
25950,38,0,0,1
25953,30,0,0,1
25959,27,0,0,1
25961,28,0,0,1
25964,34,0,0,1
25966,45,0,0,1
25973,50,0,0,1
25977,25,0,0,1
25980,59,0.118644,0,0.0192308
25984,58,0.0689655,0,0.0188679
25986,47,0,0,1
25990,56,0,0,1
25995,46,0,0,1
25999,30,0,0,1
26008,6,0,0,1
26009,10,0,0,1
26012,21,0,0,1
26014,31,0,0,1
26022,48,0,0,1
26027,32,0,0,1
26031,6,0.166667,0,0.166667
26032,54,0,0,1
26034,13,0,0,1
26037,12,0.714286,0,0.545455
26041,7,0,0,1
26046,54,0,0,1
26048,71,0,0,1
26050,8,0.333333,0,0.333333
26053,9,0.5,0,0.5
26055,189,0.153439,0,0.0128205
26057,6,0,0,1
26058,48,0,0,1
26060,6,0.333333,0,0.333333
26063,45,0,0,1
26069,11,0.727273,0,0.5
26072,62,0,0,1
26083,57,0,0,1
26096,23,0,0,1
26097,61,0.0327869,0,0.0166667
26099,34,0,0,1
26107,26,0,0,1
26110,12,0,0,1
26112,34,0,0,1
26115,24,0,0,1
26123,29,0,0,1
26126,112,0.00892857,0,0.00892857
26129,14,1,9,1
26132,6,0.833333,0,0.833333
26136,42,0,0,1
26137,50,0.04,0,0.04
26138,24,0,0,1
26144,30,0,0,1
26147,10,0.1,0,0.1
26149,51,0,0,1
26150,30,0,0,1
26154,8,0,0,1
26155,24,0,0,1
26163,23,0,0,1
26169,25,0,0,1
26170,6,0,0,1
26174,8,0,0,1
26175,21,0,0,1
26181,41,0,0,1
26183,126,0.129032,0,0.0181818
26184,40,0,0,1
E:\updatebackground\objectoutput2022-5-4-7-0-0.csv,,,,
26193,27,0.037037,0,0.037037
26199,42,0.047619,0,0.025641
26202,66,0.333333,0,0.0615385
26210,24,0.0416667,0,0.0416667
26211,40,0.333333,0,0.121212
26221,38,0,0,1
26225,36,0.0857143,0,0.03125
26226,57,0.333333,0,0.333333
26227,31,0.5,0,0.4
26238,43,0.0232558,0,0.0232558
26242,13,0.230769,0,0.111111
26245,87,0,0,1
26252,47,0.3,0,0.285714
26253,7,0.571429,0,0.5
26258,66,0.5,0,0.0625
26261,59,0,0,1
26262,56,0,0,1
26263,8,0.125,0,0.125
26265,73,0,0,1
26274,10,0.5,0,0.4
26276,30,0,0,1
26279,31,0,0,1
26281,38,0.285714,0,0.285714
26287,23,0,0,1
26296,27,0.0384615,0,0.0384615
26300,7,0,0,1
26307,28,0.178571,0,0.0526316
26314,54,0.5,0,0.4
26319,34,0.03125,0,0.03125
26320,54,0.428571,0,0.333333
26321,14,0.714286,0,0.6
26322,59,0,0,1
26327,48,0.5,0,0.106383
26329,61,0.0655738,0,0.0545455
26330,7,0,0,1
26338,66,0,0,1
26344,50,0.428571,0,0.333333
26346,7,0.571429,0,0.5
26347,216,0.194444,0,0.0130719
26350,29,0.178571,0,0.047619
26356,46,0.5,0,0.4
26360,49,0,0,1
26363,59,0.152542,0,0.02
26368,26,0,0,1
26372,35,0.0571429,0,0.0294118
26380,58,0,0,1
26384,25,0,0,1
26388,45,0,0,1
26392,29,0.0384615,0,0.0384615
26395,12,0,0,1
26396,62,0.0327869,0,0.0166667
26399,53,0,0,1
26406,48,0.145833,0,0.027027
26411,44,0.0681818,0,0.0263158
26414,7,0.285714,0,0.166667
26418,6,0.5,0,0.5
26419,40,0,0,1
26421,27,0,0,1
26427,6,0.333333,0,0.333333
26428,16,0,0,1
26430,78,1,34,0.906977
26431,59,0,0,1
26438,59,0.118644,0,0.0192308
26440,8,0.625,0,0.5
26446,31,0.333333,0,0.130435
26447,86,1,18,0.539474
26448,46,0,0,1
26451,29,1,24,1
26452,13,0.923077,4,0.833333
26456,76,0.916667,3,0.833333
26462,52,0.115385,0,0.0217391
26463,28,0,0,1
26468,54,0.0555556,0,0.0196078
26469,49,0.106383,0,0.025
26483,7,0,0,1
26486,37,0,0,1
26488,35,0,0,1
26492,70,0.0441176,0,0.015625
26500,43,0.181818,0,0.0588235
26501,48,0.0425532,0,0.0222222
26505,40,0.285714,0,0.285714
26508,6,0,0,1
26509,17,0,0,1
26514,68,0.571429,0,0.5
26524,54,0.0185185,0,0.0185185
26525,42,0,0,1
26526,50,0.04,0,0.0212766
26530,39,0,0,1
26536,51,0.1,0,0.0277778
26538,41,0.0243902,0,0.0243902
26540,30,0.0333333,0,0.0333333
26552,39,0,0,1
26553,37,0.333333,0,0.0967742
26554,46,0.0217391,0,0.0217391
26556,49,0.0212766,0,0.0212766
26558,46,0.0217391,0,0.0217391
26561,58,0.0862069,0,0.0192308
26567,58,0.454545,0,0.333333
26569,9,0.125,0,0.125
26570,70,0,0,1
26581,36,0,0,1
26584,7,0,0,1
26585,144,0.0625,0,0.025
26589,43,0,0,1
26591,61,0.5,0,0.5
26594,45,0.0222222,0,0.0222222
26597,40,0,0,1
26605,25,0.0454545,0,0.0454545
26606,26,0.0384615,0,0.0384615
26610,44,0.5,0,0.179487
26616,46,0.130435,0,0.0882353
26617,27,0.0714286,0,0.0714286
26624,35,0.0571429,0,0.0294118
26627,15,0.2,0,0.0909091
26630,28,0.037037,0,0.037037
26637,12,0,0,1
26640,14,0,0,1
26669,47,0.333333,0,0.333333
26670,59,0.769231,0,0.666667
26671,24,0,0,1
26672,16,0.714286,0,0.6
26675,9,0,0,1
26676,6,0,0,1
26677,13,0,0,1
26679,12,0,0,1
26680,11,0,0,1
26682,14,0.142857,0,0.0769231
26684,42,0,0,1
26693,39,0.025641,0,0.025641
26694,24,0,0,1
26699,31,0.0740741,0,0.0434783
26700,47,0,0,1
26702,19,0,0,1
26703,7,0,0,1
26707,11,0,0,1
26721,22,0.181818,0,0.0625
26726,44,0.0681818,0,0.0243902
26727,65,0.0307692,0,0.015625
26731,20,0,0,1
26735,6,0,0,1
26737,48,0.208333,0,0.037037
26746,38,0.5,0,0.147059
26747,32,0.03125,0,0.03125
26748,13,0,0,1
26749,28,0.0384615,0,0.0384615
26750,37,0.666667,0,0.6
26756,53,0.113208,0,0.0222222
26766,27,0,0,1
26768,13,0,0,1
26769,20,0,0,1
26771,61,0,0,1
26774,53,0.0943396,0,0.0204082
26781,59,0.101695,0,0.0535714
26782,7,0.857143,0,0.833333
26783,43,0,0,1
26788,36,0.0277778,0,0.0277778
26789,73,0.109589,0,0.0151515
26791,59,0.75,0,0.666667
26795,65,0.0461538,0,0.015873
26804,13,0,0,1
26810,43,0.0697674,0,0.03125
26812,57,0.105263,0,0.0192308
26815,409,0,0,1
26821,31,0.037037,0,0.037037
26822,7,0,0,1
26825,48,0.176471,0,0.153846
26826,11,0,0,1
26828,37,0,0,1
26829,24,0,0,1
26830,54,0,0,1
26831,566,1,279,0.533582
26833,49,0.285714,0,0.272727
26838,49,0.0204082,0,0.0204082
26844,79,0.0126582,0,0.0126582
26846,13,0.285714,0,0.285714
26870,38,0,0,1
26873,54,0.714286,0,0.636364
26874,47,0,0,1
26875,11,1,3,1
26880,6,0.333333,0,0.333333
26884,7,0.428571,0,0.333333
26887,16,0.375,0,0.111111
26888,22,0.05,0,0.05
26889,54,0,0,1
26895,62,0.517241,0,0.05
26897,33,0.969697,24,0.833333
26900,18,0.944444,9,0.833333
26903,28,0.928571,9,0.666667
26904,21,1,16,1
26907,19,0.894737,0,0.666667
26908,20,1,15,1
26909,8,1,3,1
26910,7,1,2,1
26917,6,1,1,1
26920,34,0,0,1
26927,42,0.5,0,0.4
26929,36,0.0277778,0,0.0277778
26930,42,0.0731707,0,0.0263158
26932,34,0,0,1
26933,41,0,0,1
26939,6,0.166667,0,0.166667
26943,32,1,27,1
26946,92,1,30,0.944444
26950,39,0.0769231,0,0.0285714
26951,54,0.285714,0,0.285714
26954,42,1,10,0.666667
26960,41,0,0,1
26965,51,0,0,1
26973,9,1,4,1
26977,97,0.892857,0,0.5
26982,49,0.0408163,0,0.0208333
26984,58,0.0862069,0,0.0208333
26987,59,0.0344828,0,0.0175439
26988,69,0.115942,0,0.0181818
26989,42,0,0,1
26996,35,0,0,1
26999,65,0.545455,0,0.333333
27003,29,0,0,1
27008,34,0.0645161,0,0.037037
27009,48,0,0,1
27011,30,0.0666667,0,0.0357143
27015,71,0.833333,0,0.188406
27022,28,0.0714286,0,0.037037
27025,6,0,0,1
27026,21,0,0,1
27028,10,0,0,1
27034,18,0,0,1
27037,13,0.0769231,0,0.0769231
27040,59,0.0338983,0,0.0178571
27042,34,0,0,1
27043,52,0.0192308,0,0.0192308
27045,69,0.0724638,0,0.015873
27048,6,0,0,1
27051,32,0.125,0,0.04
27057,24,0,0,1
27062,15,0,0,1
27063,62,0.0163934,0,0.0163934
27065,30,0.107143,0,0.047619
27068,54,0,0,1
27073,39,0.025641,0,0.025641
27074,39,0,0,1
27082,39,0.157895,0,0.0357143
27093,11,0,0,1
27095,33,0,0,1
27097,89,0.285714,0,0.046875
27100,43,0.333333,0,0.333333
27101,31,0,0,1
27114,61,0.0655738,0,0.05
27117,34,0,0,1
27121,48,0.285714,0,0.272727
27125,9,0.777778,0,0.666667
27124,33,0.5,0,0.5
27131,54,0,0,1
27138,44,0.025,0,0.025
27149,48,0,0,1
27150,19,0,0,1
27155,25,0,0,1
27156,51,0,0,1
27161,45,0,0,1
27163,9,0.333333,0,0.166667
27171,6,0.5,0,0.5
27172,33,0,0,1
27178,52,0,0,1
27180,49,0.0816327,0,0.0217391
27181,40,0,0,1
27191,53,0.132075,0,0.025
27193,38,0,0,1
27197,50,0,0,1
27203,31,0.0357143,0,0.0357143
27205,6,0,0,1
27206,44,0.5,0,0.4
27207,63,0.0483871,0,0.0175439
27211,68,0.333333,0,0.0666667
27213,27,0,0,1
27215,9,0.111111,0,0.111111
27218,21,0,0,1
27222,35,0.151515,0,0.0357143
27230,7,0,0,1
27233,47,0,0,1
27236,39,0.285714,0,0.272727
27243,53,0.115385,0,0.0652174
27249,36,0.363636,0,0.147059
27255,80,0.0375,0,0.012987
27264,55,0.0545455,0,0.0192308
27266,42,0,0,1
27267,35,0,0,1
27274,29,0.0357143,0,0.0357143
27280,29,0,0,1
27283,51,0.0784314,0,0.0217391
27286,7,0.428571,0,0.333333
27290,46,0.0444444,0,0.025641
27291,21,0,0,1
27301,21,0,0,1
27308,6,0,0,1
27312,62,0.384615,0,0.285714
27315,25,0,0,1
27316,39,0,0,1
27319,44,0.363636,0,0.166667
27323,42,0.333333,0,0.3
27326,44,0.139535,0,0.027027
27328,38,0.131579,0,0.0571429
27330,62,0.112903,0,0.0192308
27331,46,0.333333,0,0.333333
27337,20,0,0,1
27339,31,0.333333,0,0.333333
27343,38,0,0,1
27347,41,0.285714,0,0.097561
27351,45,0.0444444,0,0.0238095
27358,51,0.0196078,0,0.0196078
27359,33,0,0,1
27362,38,0.333333,0,0.0789474
27364,33,0.030303,0,0.030303
27365,53,0.0625,0,0.03125
27367,40,0,0,1
27372,40,0.075,0,0.0285714
27380,58,0.333333,0,0.333333
27386,37,0.405405,0,0.0625
27392,34,0,0,1
27403,52,0.444444,0,0.1
27409,28,0.222222,0,0.0714286
27414,34,0.0588235,0,0.03125
27417,7,0.428571,0,0.333333
27423,20,0,0,1
27427,32,0.03125,0,0.03125
27437,39,0.0263158,0,0.0263158
27442,40,0.0588235,0,0.0333333
27446,44,0.027027,0,0.027027
27448,10,0,0,1
27449,33,0,0,1
27452,23,0,0,1
27459,64,0.109375,0,0.0172414
27461,43,0.0465116,0,0.0238095
27462,40,0,0,1
27463,37,0.027027,0,0.027027
27464,52,0.0769231,0,0.0208333
27467,48,0.0769231,0,0.0454545
27469,23,0,0,1
27470,16,0.222222,0,0.222222
27480,48,0.0625,0,0.0222222
27481,38,0,0,1
27486,41,0.097561,0,0.0263158
27488,41,0,0,1
27490,51,0.0392157,0,0.0208333
27495,35,0.0294118,0,0.0294118
27498,43,0.186047,0,0.037037
27499,52,0.0588235,0,0.0212766
27502,20,0.35,0,0.2
27504,31,0.16129,0,0.0416667
27514,16,0,0,1
27521,34,0.0666667,0,0.0384615
27531,35,0,0,1
27535,13,0,0,1
27538,38,0,0,1
27540,7,0.857143,0,0.833333
27544,11,1,6,1
27546,6,0,0,1
27548,13,0,0,1
27554,32,0.0416667,0,0.0416667
27558,25,0,0,1
27565,36,0,0,1
27573,46,0,0,1
27577,40,0,0,1
27578,11,0,0,1
27580,6,0,0,1
27585,55,0.0909091,0,0.0208333
27588,33,0.0606061,0,0.0322581
27590,12,0,0,1
27608,29,0.172414,0,0.0434783
27614,37,0,0,1
27626,43,0.0697674,0,0.025641
27633,46,0,0,1
27638,39,0.025641,0,0.025641
27639,41,0,0,1
27640,59,0.857143,0,0.769231
27641,32,1,3,1
27643,32,0.0869565,0,0.0526316
27644,14,1,8,1
27645,28,0,0,1
27650,18,0,0,1
27652,8,0,0,1
27655,7,0,0,1
27664,18,0.333333,0,0.272727
27668,19,0.111111,0,0.0588235
27674,29,0.375,0,0.375
27676,38,0.0540541,0,0.030303
27679,10,0,0,1
27680,14,0,0,1
27682,36,0.0588235,0,0.0333333
27683,64,1,35,0.774194
27690,51,0.0204082,0,0.0204082
27695,51,0,0,1
27697,45,0.0888889,0,0.0285714
27698,61,0.0166667,0,0.0166667
27705,6,0.333333,0,0.333333
27706,36,0,0,1
27707,54,0.113208,0,0.0222222
27711,51,0.1,0,0.0263158
27713,37,0.108108,0,0.0294118
27716,59,0.714286,0,0.6
27717,49,0.428571,0,0.102041
27723,37,0,0,1
27726,35,0.2,0,0.0416667
27733,17,0,0,1
27736,42,0.0263158,0,0.0263158
27737,52,0.0588235,0,0.030303
27738,54,0,0,1
27744,50,0.285714,0,0.08
27745,21,0.25,0,0.1
27747,48,0.125,0,0.025
27751,38,0.027027,0,0.027027
27759,25,0,0,1
27762,29,0.0357143,0,0.0357143
27763,28,0,0,1
27767,52,0.04,0,0.0217391
27779,57,0.140351,0,0.0212766
27781,57,0.0185185,0,0.0185185
27787,54,0.0638298,0,0.025641
27790,36,0.0555556,0,0.03125
27795,11,0,0,1
27819,46,0.0888889,0,0.0238095
27820,56,0,0,1
27821,57,0.0185185,0,0.0185185
27826,9,0.222222,0,0.125
27829,8,0.875,0,0.833333
27831,8,1,3,1
27838,30,0.137931,0,0.0434783
27848,42,0,0,1
27851,33,0,0,1
27852,18,0,0,1
27854,52,0,0,1
27857,30,0,0,1
27860,36,0.0571429,0,0.0322581
27863,7,0.428571,0,0.333333
27871,22,0,0,1
27880,30,0.133333,0,0.04
27882,37,0,0,1
27886,7,0,0,1
27895,25,0.125,0,0.05
27910,10,0,0,1
27912,8,0,0,1
27913,11,0.857143,0,0.833333
27915,24,0,0,1
27922,12,0,0,1
27957,47,0.0571429,0,0.0322581
27960,36,0,0,1
27963,48,0.0217391,0,0.0217391
27980,13,0.615385,0,0.166667
27983,53,0.0408163,0,0.0222222
27984,52,0.285714,0,0.0714286
27988,42,0.0714286,0,0.025641
27989,11,0.875,0,0.8
27994,36,0,0,1
27995,9,0.428571,0,0.333333
27996,10,0.9,1,0.833333
27998,29,0,0,1
28000,42,0.333333,0,0.333333
28002,63,0.016129,0,0.016129
28003,39,1,9,0.555556
28005,6,0.166667,0,0.166667
28008,30,0.0333333,0,0.0333333
28012,11,0,0,1
28014,24,0.166667,0,0.05
28018,31,0.166667,0,0.08
28025,11,0.363636,0,0.333333
28028,30,0,0,1
28029,41,0,0,1
28031,39,0.0526316,0,0.0277778
28032,48,0.285714,0,0.272727
28033,34,0.117647,0,0.04
28034,40,0.102564,0,0.03125
28042,6,0,0,1
28047,41,0.285714,0,0.285714
28048,72,0.125,0,0.0163934
28049,53,0.333333,0,0.333333
28050,43,0,0,1
28056,20,0,0,1
28057,45,0,0,1
28062,57,0.140351,0,0.0322581
28067,40,0,0,1
28079,37,0.0555556,0,0.0285714
28080,32,0,0,1
28085,56,0.107143,0,0.0196078
28089,38,0.027027,0,0.027027
28090,70,0.0857143,0,0.016129
28091,41,0,0,1
28095,50,0,0,1
28098,47,0.195652,0,0.03125
28104,37,0,0,1
28112,30,0.0689655,0,0.037037
28121,50,0.08,0,0.0232558
28123,78,0,0,1
28126,53,0.0566038,0,0.0566038
28132,39,0.025641,0,0.025641
28133,46,0,0,1
28136,39,0,0,1
28137,42,0,0,1
28138,36,0,0,1
28140,42,0,0,1
28146,28,0.5,0,0.3
28152,35,0.666667,0,0.625
28155,10,0.3,0,0.142857
28161,47,0,0,1
28166,37,0.0277778,0,0.0277778
28168,36,0,0,1
28172,42,0.047619,0,0.025
28175,45,0.155556,0,0.0333333
28180,12,0.428571,0,0.333333
28185,41,0,0,1
28191,30,0.0666667,0,0.037037
28195,31,0,0,1
28197,45,0.136364,0,0.030303
28208,45,0,0,1
28209,34,0.0666667,0,0.0384615
28215,11,0,0,1
28219,45,0,0,1
28221,32,0,0,1
28224,22,0.333333,0,0.333333
28241,50,0.0526316,0,0.0526316
28240,42,0,0,1
28244,30,0,0,1
28247,65,0.078125,0,0.0166667
28255,32,0.0333333,0,0.0333333
28256,51,0,0,1
28262,37,0.285714,0,0.0833333
28268,32,0,0,1
28270,43,0.0232558,0,0.0232558
28273,23,0.0454545,0,0.0454545
28279,32,0.0967742,0,0.037037
28287,39,0.0512821,0,0.0263158
28293,52,0.0576923,0,0.0208333
28297,41,0,0,1
28298,56,0.107143,0,0.0204082
28301,29,0.137931,0,0.05
28305,71,0.0422535,0,0.0144928
28306,38,0,0,1
28309,71,0.169014,0,0.0172414
28312,41,0.0731707,0,0.027027
28313,41,0.0731707,0,0.0294118
28320,53,0.5,0,0.14
28326,39,0.025641,0,0.025641
28329,46,0.173913,0,0.030303
28332,42,0.0731707,0,0.0285714
28337,10,0.9,1,0.833333
28345,42,0,0,1
28351,25,0,0,1
28352,17,0,0,1
28355,9,0,0,1
28360,34,0.030303,0,0.030303
28362,33,0.03125,0,0.03125
28364,19,0.111111,0,0.0588235
28365,51,0,0,1
28367,57,0.0363636,0,0.0185185
28373,6,0.833333,0,0.833333
28380,39,0,0,1
28383,6,0,0,1
28385,28,0,0,1
28386,44,0,0,1
28394,56,0.107143,0,0.0263158
28398,27,0.037037,0,0.037037
28403,56,0.375,0,0.285714
28406,56,0.666667,0,0.555556
28409,67,0.149254,0,0.0175439
28411,30,0.0344828,0,0.0344828
28412,72,0.166667,0,0.0192308
28413,15,0,0,1
28416,35,0,0,1
28417,28,0,0,1
28421,36,0.111111,0,0.0357143
28426,32,0,0,1
28429,11,0.333333,0,0.25
28431,52,0.454545,0,0.333333
28434,32,0.0666667,0,0.0344828
28435,55,0,0,1
28439,48,0,0,1
28440,31,0.125,0,0.0714286
28446,28,0,0,1
28447,59,0.833333,0,0.5
28452,36,0.2,0,0.0454545
28456,29,0,0,1
28463,34,0.030303,0,0.030303
28467,16,0,0,1
28468,64,0.125,0,0.0344828
28471,12,0.125,0,0.125
28485,44,0,0,1
28486,21,0.666667,0,0.666667
28488,35,0.147059,0,0.0344828
28490,41,0.2,0,0.0731707
28503,39,0.0263158,0,0.0263158
28505,41,0,0,1
28506,61,0.0491803,0,0.0181818
28512,18,0,0,1
28519,7,0.428571,0,0.428571
28526,34,0.0588235,0,0.0322581
28531,31,0.133333,0,0.0416667
28540,50,0,0,1
28545,53,0,0,1
28546,54,0.0192308,0,0.0192308
28547,68,0.102941,0,0.0166667
28549,36,0.142857,0,0.0344828
E:\updatebackground\objectoutput2022-5-4-7-30-0.csv,,,,
